Date,Manual_EQ_1+2,Manual_EQ_3,Auto_EQ_1,Auto_EQ_2,Auto_IQ_1,Auto_IQ_2,Auto_Pass_1,Auto_Pass_2,EQ_1_Occ,EQ_2_Occ,IQ_1_Occ,IQ_2_Occ,Pass_Occ_1,Pass_Occ_2,Meter_rate_vpm,Queue size,Vehicles on ramp,Total on ramp,Flow out,Flow on
8/26/2020 16:48,0,5,0,0,0,4,1,3,0,0,0,2,0,11,20,,,,5,5
8/26/2020 16:49,5,3,4,3,5,6,5,5,3,2,3,4,11,13,20,,,,8,8
8/26/2020 16:50,2,5,2,3,2,6,5,3,1,2,1,4,5,4,20,,,,7,7
8/26/2020 16:51,0,2,0,0,0,3,1,6,0,0,0,2,1,13,20,,,,2,2
8/26/2020 16:52,4,9,2,0,2,5,4,3,1,0,1,3,12,4,20,,,,13,13
8/26/2020 16:53,2,3,2,2,2,4,1,3,1,2,1,5,1,5,20,,,,5,5
8/26/2020 16:54,0,2,0,0,0,10,6,7,0,0,0,9,9,12,20,,,,2,2
8/26/2020 16:55,5,1,1,1,1,2,2,3,1,1,0,1,8,5,20,,,,6,6
8/26/2020 16:56,0,1,4,1,3,3,0,2,3,0,1,1,0,4,20,,,,1,1
8/26/2020 16:57,3,1,0,0,1,1,4,0,0,0,0,0,16,0,20,,,,4,4
8/26/2020 16:58,2,1,2,1,3,1,2,1,1,0,2,1,2,0,20,,,,3,3
8/26/2020 16:59,0,3,0,0,0,0,2,1,0,0,0,0,42,1,20,,,,3,3
8/26/2020 17:00,4,2,1,1,1,3,1,2,0,1,0,2,0,1,20,,,,6,6
8/26/2020 17:01,6,2,3,2,3,6,5,4,2,1,2,4,6,10,20,,,,8,8
8/26/2020 17:02,0,4,0,0,0,1,0,3,0,0,0,0,0,5,20,,,,4,4
8/26/2020 17:03,7,3,3,3,3,6,6,4,2,2,1,5,8,10,20,,,,10,10
8/26/2020 17:04,0,4,0,0,0,2,0,2,0,0,0,1,0,2,20,,,,4,4
8/26/2020 17:05,7,5,5,2,6,5,7,5,4,1,4,4,21,11,20,,,,12,12
8/26/2020 17:06,5,1,4,3,4,6,1,5,3,2,3,4,2,10,20,,,,6,6
8/26/2020 17:07,0,2,0,0,0,6,6,7,0,0,0,4,12,19,20,,,,2,2
8/26/2020 17:08,9,3,4,1,4,1,4,1,4,1,3,0,14,1,20,,,,12,12
8/26/2020 17:09,0,9,0,0,0,3,0,3,0,0,0,2,0,5,20,,,,9,9
8/26/2020 17:10,5,0,6,3,6,5,6,6,6,4,5,6,16,10,20,,,,5,5
8/26/2020 17:11,7,3,4,1,4,10,7,7,4,2,3,9,10,14,20,,,,10,10
8/26/2020 17:12,5,12,0,0,0,1,6,0,0,0,0,0,7,0,20,,,,17,17
8/26/2020 17:13,11,4,7,5,7,13,5,5,6,5,5,14,7,9,20,,,,15,15
8/26/2020 17:14,0,1,0,0,0,8,12,9,0,0,0,7,28,20,20,,,,1,1
8/26/2020 17:15,8,3,7,4,8,9,10,9,8,3,8,8,24,12,20,,,,11,11
8/26/2020 17:16,0,4,4,3,2,5,1,5,2,2,1,3,1,2,20,,,,4,4
8/26/2020 17:17,10,5,1,0,3,3,5,6,1,0,2,1,10,9,20,,,,15,15
8/26/2020 17:18,0,7,6,4,5,7,2,4,5,5,4,7,1,4,20,,,,7,7
8/26/2020 17:19,6,6,0,0,1,9,7,9,0,0,1,8,13,19,20,,,,12,12
8/26/2020 17:20,1,1,3,3,3,9,5,5,3,3,2,7,15,9,20,,,,2,2
8/26/2020 17:21,13,5,1,0,0,2,5,5,0,0,0,0,6,10,20,,,,18,18
8/26/2020 17:22,0,4,7,6,9,8,2,3,6,5,6,6,3,8,20,,,,4,4
8/26/2020 17:23,5,1,1,0,1,5,10,8,1,0,1,5,20,19,20,,,,6,6
8/26/2020 17:24,0,3,3,2,3,5,2,2,2,3,2,4,2,4,20,,,,3,3
8/26/2020 17:25,7,4,0,0,0,4,4,5,0,0,0,3,10,8,20,,,,11,11
8/26/2020 17:26,0,3,4,3,4,5,2,2,3,2,3,4,3,5,20,,,,3,3
8/26/2020 17:27,3,7,0,0,0,3,6,7,0,0,0,3,13,12,20,,,,10,10
8/26/2020 17:28,7,4,0,0,0,3,2,2,0,0,0,3,0,3,20,,,,11,11
8/26/2020 17:29,0,7,0,0,0,9,6,8,0,0,0,8,14,16,20,,,,7,7
8/26/2020 17:30,6,2,5,3,5,6,7,6,3,3,3,7,16,14,20,,,,8,8
8/26/2020 17:31,1,4,0,0,0,7,4,6,0,0,0,5,8,8,20,,,,5,5
8/26/2020 17:32,1,5,4,3,5,4,9,4,3,3,3,3,9,9,20,,,,6,6
8/26/2020 17:33,4,2,0,0,0,6,2,3,0,0,0,5,5,7,20,,,,6,6
8/26/2020 17:34,5,2,3,2,3,5,6,4,3,2,2,5,8,7,20,,,,7,7
8/26/2020 17:35,0,5,0,0,0,4,1,3,0,0,0,3,2,4,20,,,,5,5
8/26/2020 17:36,6,4,2,3,2,5,2,4,1,2,1,5,3,8,20,,,,10,10
8/26/2020 17:37,0,4,3,3,4,7,8,5,3,4,4,7,17,5,20,,,,4,4
8/26/2020 17:38,8,2,0,0,0,3,3,4,0,0,0,1,7,11,20,,,,10,10
8/26/2020 17:39,0,4,4,1,4,3,2,3,2,4,3,2,2,4,20,,,,4,4
8/26/2020 17:40,8,2,2,2,3,5,7,8,1,1,2,6,14,12,20,,,,10,10
8/26/2020 17:41,0,5,0,0,0,5,3,1,0,0,0,5,6,2,20,,,,5,5
8/26/2020 17:42,7,5,5,4,5,4,6,6,4,3,4,3,10,9,20,,,,12,12
8/26/2020 17:43,0,5,1,0,1,8,4,7,0,0,1,6,15,6,20,,,,5,5
8/26/2020 17:44,5,3,3,4,4,7,5,8,2,3,3,6,21,12,20,,,,8,8
8/26/2020 17:45,1,3,3,1,1,4,1,3,3,0,1,2,1,5,20,,,,4,4
8/26/2020 17:46,0,10,1,0,3,4,5,5,0,0,2,3,7,7,20,,,,10,10
8/26/2020 17:47,10,2,1,0,1,5,2,4,1,0,0,4,3,5,20,,,,12,12
8/26/2020 17:48,0,7,0,0,0,7,4,6,0,0,0,4,10,8,20,,,,7,7
8/26/2020 17:49,9,2,5,5,6,6,7,6,6,4,5,4,14,20,20,,,,11,11
8/26/2020 17:50,0,6,3,2,1,9,5,6,2,2,1,8,12,14,20,,,,6,6
8/26/2020 17:51,6,4,2,2,5,8,7,8,1,1,3,6,12,12,20,,,,10,10
8/26/2020 17:52,1,2,4,2,5,5,1,4,3,2,4,8,1,5,20,,,,3,3
8/26/2020 17:53,9,0,0,0,0,3,5,9,0,0,0,3,12,22,20,,,,9,9
8/26/2020 17:54,0,5,5,5,5,6,5,0,5,4,4,4,10,0,20,,,,5,5
8/26/2020 17:55,8,1,4,5,4,8,2,2,3,4,3,6,5,3,20,,,,9,9
8/26/2020 17:56,0,4,4,2,2,3,1,3,3,1,1,3,3,6,20,,,,4,4
8/26/2020 17:57,3,4,2,1,3,4,8,5,2,1,3,2,17,10,20,,,,7,7
8/26/2020 17:58,0,6,1,2,0,4,1,2,0,2,0,3,1,2,20,,,,6,6
8/26/2020 17:59,4,5,0,0,2,6,4,4,0,0,1,3,7,8,20,,,,9,9
8/26/2020 18:00,5,6,2,2,4,5,5,5,1,1,2,4,13,26,20,,,,11,11
8/26/2020 18:01,0,8,0,0,0,8,4,5,0,0,0,6,7,11,20,,,,8,8
8/26/2020 18:02,6,1,3,2,4,6,4,7,2,2,2,4,14,8,20,,,,7,7
8/26/2020 18:03,0,5,0,0,0,8,5,5,0,0,0,6,9,10,20,,,,5,5
8/26/2020 18:04,3,2,5,1,5,7,6,4,5,1,4,7,14,6,20,,,,5,5
8/26/2020 18:05,0,3,2,0,0,2,2,3,1,0,0,1,3,5,20,,,,3,3
8/26/2020 18:06,4,5,1,0,3,0,2,1,0,0,2,0,3,2,20,,,,9,9
8/26/2020 18:07,5,5,3,1,3,1,2,2,2,0,2,0,3,3,20,,,,10,10
8/26/2020 18:08,0,5,0,0,0,8,4,4,0,0,0,5,8,10,20,,,,5,5
8/26/2020 18:09,5,5,4,1,4,3,7,3,3,1,2,3,15,9,20,,,,10,10
8/26/2020 18:10,0,8,0,0,0,9,3,6,0,0,0,7,4,8,20,,,,8,8
8/26/2020 18:11,2,1,3,2,3,4,4,5,3,1,2,3,8,8,20,,,,3,3
8/26/2020 18:12,4,6,1,1,2,8,5,6,0,0,1,6,8,13,20,,,,10,10
8/26/2020 18:13,0,3,2,1,0,1,1,3,1,1,0,1,2,2,20,,,,3,3
8/26/2020 18:14,4,11,0,1,2,9,4,8,0,1,1,8,5,14,20,,,,15,15
8/26/2020 18:15,8,2,3,1,3,5,3,3,2,1,2,4,6,4,20,,,,10,10
8/26/2020 18:16,0,3,0,0,0,10,7,7,0,0,0,8,14,11,20,,,,3,3
8/26/2020 18:17,5,3,6,2,7,4,6,3,5,1,6,3,15,9,20,,,,8,8
8/26/2020 18:18,0,2,3,2,3,5,4,3,2,2,2,3,6,4,20,,,,2,2
8/26/2020 18:19,5,4,0,0,0,2,3,5,0,0,0,2,5,11,20,,,,9,9
8/26/2020 18:20,3,3,2,3,3,5,1,2,2,2,2,3,2,3,20,,,,6,6
8/26/2020 18:21,4,5,0,0,0,5,3,7,0,0,0,3,9,8,20,,,,9,9
8/26/2020 18:22,1,8,3,4,2,7,4,4,2,3,1,5,6,10,20,,,,9,9
8/26/2020 18:23,5,6,0,0,0,7,4,5,0,0,0,5,6,7,20,,,,11,11
8/26/2020 18:24,6,3,4,2,5,9,4,6,3,1,4,6,8,11,20,,,,9,9
8/26/2020 18:25,0,2,0,0,0,3,7,4,0,0,0,2,9,9,20,,,,2,2
8/26/2020 18:26,5,6,4,3,4,7,6,8,3,3,3,5,11,17,20,,,,11,11
8/26/2020 18:27,1,6,3,2,3,4,3,3,2,1,2,3,12,4,20,,,,7,7
8/26/2020 18:28,0,2,0,0,0,7,3,7,0,0,0,6,28,11,20,,,,2,2
8/26/2020 18:29,5,7,0,1,0,7,3,6,0,2,0,6,4,15,20,,,,12,12
8/26/2020 18:30,6,2,4,1,4,2,3,3,3,1,2,1,7,8,20,,,,8,8
8/27/2020 16:00,0,0,2,1,3,5,5,4,1,0,2,3,13,10,7.5,,,,0,0
8/27/2020 16:01,0,0,1,1,1,1,3,3,0,1,0,0,8,6,7.5,,,,0,0
8/27/2020 16:02,0,0,2,1,2,3,2,1,1,1,1,2,3,1,7.5,,,,0,0
8/27/2020 16:03,0,0,0,0,0,2,1,4,0,0,0,0,3,6,7.5,,,,0,0
8/27/2020 16:04,0,0,2,1,2,7,2,7,1,1,1,6,40,7,7.5,,,,0,0
8/27/2020 16:05,0,0,2,1,1,5,4,4,1,1,0,3,12,11,7.5,,,,0,0
8/27/2020 16:06,0,0,0,0,1,3,3,1,0,0,0,2,22,1,7.5,,,,0,0
8/27/2020 16:07,0,0,2,3,2,7,4,3,1,2,1,5,33,20,7.5,,,,0,0
8/27/2020 16:08,0,0,0,0,0,2,3,4,0,0,0,1,15,20,7.5,,,,0,0
8/27/2020 16:09,0,0,3,3,4,6,3,2,2,3,4,4,10,6,7.5,,,,0,0
8/27/2020 16:10,0,0,1,1,1,4,4,5,1,1,0,3,8,8,7.5,,,,0,0
8/27/2020 16:11,0,0,0,0,0,4,2,5,0,0,0,3,4,29,7.5,,,,0,0
8/27/2020 16:12,13,6,3,3,3,6,3,2,4,2,3,4,6,7,7.5,,,,19,19
8/27/2020 16:13,0,2,0,0,0,5,5,3,0,0,0,3,4,22,7.5,,,,2,2
8/27/2020 16:14,3,11,9,4,9,9,5,4,8,4,25,7,9,8,7.5,,,,14,14
8/27/2020 16:15,4,3,0,0,1,2,5,4,0,0,3,2,10,22,7.5,,,,7,7
8/27/2020 16:16,0,5,1,2,2,13,5,4,1,1,1,15,8,11,7.5,,,,5,5
8/27/2020 16:17,4,4,3,1,3,3,4,6,4,1,4,2,9,8,8.333333333,,,,8,8
8/27/2020 16:18,0,6,0,0,1,5,5,5,0,0,1,5,9,7,7.5,,,,6,6
8/27/2020 16:19,4,5,2,2,2,7,3,3,1,1,1,7,18,9,7.5,,,,9,9
8/27/2020 16:20,3,6,0,0,0,5,5,4,0,0,0,5,17,27,7.5,,,,9,9
8/27/2020 16:21,0,3,4,0,5,6,4,4,3,0,4,5,21,11,8.333333333,,,,3,3
8/27/2020 16:22,5,1,2,1,1,6,4,5,4,1,3,7,10,14,8.333333333,,,,6,6
8/27/2020 16:23,0,2,0,0,1,4,4,4,0,0,0,6,10,12,8.333333333,,,,2,2
8/27/2020 16:24,5,4,3,3,4,3,5,4,2,2,3,2,11,22,7.5,,,,9,9
8/27/2020 16:25,0,2,0,0,0,2,4,5,0,0,0,2,7,8,7.5,,,,2,2
8/27/2020 16:26,3,3,3,2,4,5,5,4,2,1,3,4,9,10,7.5,,,,6,6
8/27/2020 16:27,9,2,0,0,0,2,1,2,0,0,0,1,2,6,7.5,,,,11,11
8/27/2020 16:28,0,3,2,1,2,4,2,2,1,1,1,3,12,3,7.5,,,,3,3
8/27/2020 16:29,4,3,7,3,9,3,3,3,6,3,6,2,5,7,7.5,,,,7,7
8/27/2020 16:30,0,4,0,0,0,3,5,4,0,0,0,3,39,6,7.5,,,,4,4
8/27/2020 16:31,7,3,2,2,2,6,2,4,0,1,0,3,3,9,7.5,,,,10,10
8/27/2020 16:32,2,6,0,0,0,4,4,6,0,0,0,3,29,9,7.5,,,,8,8
8/27/2020 16:33,3,5,4,4,4,6,2,5,3,3,3,5,3,5,7.5,,,,8,8
8/27/2020 16:34,0,0,2,0,2,5,4,6,1,0,1,3,12,10,7.5,,,,0,0
8/27/2020 16:35,5,1,3,2,2,6,6,5,1,1,1,7,8,10,7.5,,,,6,6
8/27/2020 16:36,5,3,1,1,0,0,2,3,0,0,0,0,9,5,8.333333333,,,,8,8
8/27/2020 16:37,1,5,2,1,3,3,4,4,1,1,2,2,22,17,20,,,,6,6
8/27/2020 16:38,5,5,3,3,6,5,2,1,2,2,4,3,4,1,7.5,,,,10,10
8/27/2020 16:39,0,2,0,0,0,5,6,4,0,0,0,4,21,8,8.333333333,,,,2,2
8/27/2020 16:40,3,4,4,1,4,6,5,4,3,0,3,5,36,13,8.333333333,,,,7,7
8/27/2020 16:41,0,3,0,0,0,3,6,2,0,0,0,2,11,3,8.333333333,,,,3,3
8/27/2020 16:42,8,3,1,2,1,5,5,5,1,1,0,4,23,16,7.5,,,,11,11
8/27/2020 16:43,0,4,0,0,0,3,2,2,0,0,0,2,3,12,8.333333333,,,,4,4
8/27/2020 16:44,9,2,5,3,6,5,2,4,5,5,6,5,4,6,7.5,,,,11,11
8/27/2020 16:45,0,6,0,0,0,4,6,7,0,0,0,3,31,10,7.5,,,,6,6
8/27/2020 16:46,4,1,5,4,6,5,4,5,4,5,5,4,5,10,7.5,,,,5,5
8/27/2020 16:47,0,5,0,0,0,6,4,5,0,0,0,6,10,11,7.5,,,,5,5
8/27/2020 16:48,6,3,2,2,2,3,5,5,1,1,1,2,7,9,7.5,,,,9,9
8/27/2020 16:49,0,3,0,0,0,5,4,4,0,0,0,4,9,6,7.5,,,,3,3
8/27/2020 16:50,4,3,3,3,3,5,2,3,4,2,3,4,4,7,7.5,,,,7,7
8/27/2020 16:51,4,4,0,0,0,4,5,5,0,0,0,3,11,6,7.5,,,,8,8
8/27/2020 16:52,0,3,2,2,2,5,2,3,1,1,1,3,4,5,7.5,,,,3,3
8/27/2020 16:53,3,3,2,2,3,6,4,3,1,1,2,4,17,7,7.5,,,,6,6
8/27/2020 16:54,0,4,0,0,0,3,5,3,0,0,0,2,17,17,7.5,,,,4,4
8/27/2020 16:55,3,1,2,1,2,4,3,5,2,0,2,2,7,11,7.5,,,,4,4
8/27/2020 16:56,3,1,0,0,0,4,1,4,0,0,0,3,1,7,7.5,,,,4,4
8/27/2020 16:57,0,0,2,1,2,2,5,1,2,0,1,1,17,1,7.5,,,,0,0
8/27/2020 16:58,2,2,2,1,0,1,0,1,1,0,0,0,0,0,7.5,,,,4,4
8/27/2020 16:59,0,5,0,0,2,1,2,2,0,0,1,0,5,1,7.5,,,,5,5
8/27/2020 17:00,1,5,2,0,2,2,1,1,1,0,1,1,0,0,7.5,,,,6,6
8/27/2020 17:01,0,2,0,0,0,5,4,3,0,0,0,4,9,6,7.5,,,,2,2
8/27/2020 17:02,9,4,0,1,0,6,2,4,0,1,0,5,4,9,7.5,,,,13,13
8/27/2020 17:03,0,7,0,0,0,2,3,4,0,0,0,1,1,7,7.5,,,,7,7
8/27/2020 17:04,5,5,6,3,6,7,4,5,5,2,5,6,7,5,8.333333333,,,,10,10
8/27/2020 17:05,0,6,0,0,0,7,5,6,0,0,0,6,20,10,7.5,,,,6,6
8/27/2020 17:06,2,1,2,3,3,7,6,5,2,2,3,6,28,6,7.5,,,,3,3
8/27/2020 17:07,0,6,0,0,1,6,4,4,0,0,1,7,21,15,7.5,,,,6,6
8/27/2020 17:08,9,4,2,0,2,1,6,4,2,0,1,0,12,10,8.333333333,,,,13,13
8/27/2020 17:09,1,7,0,0,0,6,1,2,0,0,0,4,2,2,8.333333333,,,,8,8
8/27/2020 17:10,8,2,7,2,7,6,4,6,6,2,5,5,20,8,8.333333333,,,,10,10
8/27/2020 17:11,7,9,3,2,1,7,5,6,2,2,0,6,15,8,8.333333333,,,,16,16
8/27/2020 17:12,0,5,3,2,6,6,7,7,1,0,5,6,13,33,13.33333333,,,,5,5
8/27/2020 17:13,3,10,5,3,5,11,5,7,3,3,7,11,23,9,8.333333333,,,,13,13
8/27/2020 17:14,0,9,0,0,1,5,8,10,0,0,0,5,19,14,20,,,,9,9
8/27/2020 17:15,4,5,2,1,2,11,5,9,1,1,1,10,27,15,8.333333333,,,,9,9
8/27/2020 17:16,7,5,1,2,0,9,4,6,1,1,0,7,11,7,8.333333333,,,,12,12
8/27/2020 17:17,0,1,0,1,1,8,5,4,0,1,1,6,10,9,7.5,,,,1,1
8/27/2020 17:18,8,2,4,3,4,8,7,5,4,2,3,7,10,8,7.5,,,,10,10
8/27/2020 17:19,5,3,0,0,0,1,5,4,0,0,0,1,9,7,7.5,,,,8,8
8/27/2020 17:20,2,4,5,3,5,5,5,4,4,2,5,4,18,6,7.5,,,,6,6
8/27/2020 17:21,5,4,4,3,3,6,3,6,2,2,1,5,7,5,7.5,,,,9,9
8/27/2020 17:22,4,2,0,0,1,4,5,7,0,0,1,3,9,9,7.5,,,,6,6
8/27/2020 17:23,0,8,4,2,5,6,4,5,3,2,4,5,7,7,7.5,,,,8,8
8/27/2020 17:24,5,1,2,2,4,3,5,3,1,1,3,2,11,6,7.5,,,,6,6
8/27/2020 17:25,3,12,0,0,0,8,5,7,0,0,0,8,13,11,7.5,,,,15,15
8/27/2020 17:26,0,3,2,3,3,4,5,4,1,2,2,3,12,7,7.5,,,,3,3
8/27/2020 17:27,5,6,1,2,1,11,3,4,1,1,1,10,21,9,7.5,,,,11,11
8/27/2020 17:28,0,9,0,0,0,3,5,3,0,0,0,3,9,5,7.5,,,,9,9
8/27/2020 17:29,6,4,3,2,4,8,3,4,2,1,3,6,6,7,8.333333333,,,,10,10
8/27/2020 17:30,3,1,2,0,0,9,7,4,1,1,0,8,18,9,8.333333333,,,,4,4
8/27/2020 17:31,0,4,2,2,5,6,4,6,1,3,6,15,11,8,8.333333333,,,,4,4
8/27/2020 17:32,8,9,1,2,1,3,5,4,1,1,1,2,16,13,8.333333333,,,,17,17
8/27/2020 17:33,5,3,0,0,0,4,5,5,0,0,0,4,9,12,8.333333333,,,,8,8
8/27/2020 17:34,7,1,5,3,5,12,5,5,5,3,6,14,13,6,7.5,,,,8,8
8/27/2020 17:35,6,1,5,4,2,5,4,3,4,3,3,5,11,10,7.5,,,,7,7
8/27/2020 17:36,0,3,2,1,5,4,4,4,1,1,7,49,11,8,7.5,,,,3,3
8/27/2020 17:37,6,9,3,3,3,3,4,6,2,3,3,4,8,9,9.833333333,,,,15,15
8/27/2020 17:38,0,1,0,0,1,4,7,6,0,0,0,3,12,11,8.666666667,,,,1,1
8/27/2020 17:39,5,2,3,3,3,10,5,4,2,2,2,7,10,6,8.333333333,,,,7,7
8/27/2020 17:40,0,4,0,0,0,2,4,4,0,0,0,2,8,7,7.5,,,,4,4
8/27/2020 17:41,3,2,3,2,3,4,3,5,2,2,2,4,6,9,7.5,,,,5,5
8/27/2020 17:42,0,6,0,0,0,4,6,4,0,0,0,4,9,10,7.5,,,,6,6
8/27/2020 17:43,8,7,3,0,3,2,4,2,2,0,2,1,9,2,8.333333333,,,,15,15
8/27/2020 17:44,1,5,1,0,0,5,4,4,0,0,0,3,39,25,8.333333333,,,,6,6
8/27/2020 17:45,6,4,4,3,5,10,6,4,3,2,4,9,16,23,7.5,,,,10,10
8/27/2020 17:46,3,6,3,3,0,8,5,4,4,3,0,8,10,15,7.5,,,,9,9
8/27/2020 17:47,0,4,1,0,4,6,4,4,1,0,5,7,18,7,7.5,,,,4,4
8/27/2020 17:48,3,3,2,1,2,6,4,4,1,0,2,6,10,8,7.5,,,,6,6
8/27/2020 17:49,0,3,0,0,0,5,4,5,0,0,0,8,8,11,8.333333333,,,,3,3
8/27/2020 17:50,1,1,2,1,2,3,5,4,1,1,1,4,27,39,8.333333333,,,,2,2
8/27/2020 17:51,1,6,0,0,0,4,3,5,0,0,0,3,6,16,8.333333333,,,,7,7
8/27/2020 17:52,0,2,1,0,1,1,1,3,1,0,0,0,2,1,13.33333333,,,,2,2
8/27/2020 17:53,5,3,1,0,1,6,4,3,0,0,0,5,5,8,7.5,,,,8,8
8/27/2020 17:54,0,9,0,0,0,2,2,2,0,0,0,2,9,2,7.5,,,,9,9
8/27/2020 17:55,6,2,4,2,4,4,3,2,2,1,3,2,25,4,7.5,,,,8,8
8/27/2020 17:56,10,7,0,0,0,9,6,4,0,0,0,8,15,10,7.5,,,,17,17
8/27/2020 17:57,3,1,3,3,3,5,4,6,2,3,2,4,9,11,8.333333333,,,,4,4
8/27/2020 17:58,4,10,7,6,7,8,3,4,8,6,5,6,7,9,8.333333333,,,,14,14
8/27/2020 17:59,0,0,0,0,2,6,3,4,0,0,4,8,4,10,7.5,,,,0,0
8/27/2020 18:00,3,3,2,2,2,12,4,3,1,1,1,11,10,10,7.5,,,,6,6
8/27/2020 18:01,0,3,0,0,0,0,5,5,0,0,0,0,21,8,7.5,,,,3,3
8/27/2020 18:02,5,5,2,1,2,4,4,5,1,0,1,3,8,8,7.5,,,,10,10
8/27/2020 18:03,0,4,0,0,0,6,3,3,0,0,0,4,6,11,7.5,,,,4,4
8/27/2020 18:04,9,3,3,2,4,7,5,5,5,1,5,6,8,10,7.5,,,,12,12
8/27/2020 18:05,0,7,0,0,0,4,7,4,0,0,0,3,13,8,7.5,,,,7,7
8/27/2020 18:06,8,4,3,3,5,9,4,4,3,3,4,9,12,7,7.5,,,,12,12
8/27/2020 18:07,1,8,0,0,0,7,3,4,0,0,0,7,7,8,7.5,,,,9,9
8/27/2020 18:08,2,4,5,3,5,7,4,4,4,3,5,8,7,8,7.5,,,,6,6
8/27/2020 18:09,6,3,1,2,0,8,5,4,1,1,0,7,7,6,7.5,,,,9,9
8/27/2020 18:10,1,3,0,0,1,6,4,5,0,0,0,6,8,17,10,,,,4,4
8/27/2020 18:11,3,7,3,3,3,6,6,6,3,2,3,4,11,16,8.333333333,,,,10,10
8/27/2020 18:12,0,2,1,0,1,3,5,5,1,0,1,2,8,11,8.333333333,,,,2,2
8/27/2020 18:13,2,2,3,0,3,7,8,6,3,0,2,6,15,8,13.33333333,,,,4,4
8/27/2020 18:14,1,6,0,0,0,2,2,4,0,0,0,1,6,16,10,,,,7,7
8/27/2020 18:15,0,8,1,1,2,4,3,2,0,1,1,2,15,4,8.333333333,,,,8,8
8/27/2020 18:16,4,4,1,0,1,6,4,2,1,0,0,4,7,18,8.333333333,,,,8,8
8/27/2020 18:17,4,3,0,0,0,7,3,3,0,0,0,6,5,7,8.333333333,,,,7,7
8/27/2020 18:18,0,8,3,1,3,6,4,5,2,0,2,4,8,10,8.333333333,,,,8,8
8/27/2020 18:19,6,4,3,1,3,4,3,3,2,0,2,3,4,13,16.66666667,,,,10,10
8/27/2020 18:20,0,8,0,0,0,8,8,9,0,0,0,6,23,13,16.66666667,,,,8,8
8/27/2020 18:21,8,5,3,3,4,7,5,5,2,2,2,5,14,12,16.66666667,,,,13,13
8/27/2020 18:22,2,5,3,2,0,8,3,5,1,1,0,9,6,18,16.66666667,,,,7,7
8/27/2020 18:23,0,5,2,1,6,7,7,11,1,0,4,5,19,18,16.66666667,,,,5,5
8/27/2020 18:24,4,2,1,1,2,5,1,5,1,0,1,4,1,11,16.66666667,,,,6,6
8/27/2020 18:25,2,7,0,0,0,6,3,5,0,0,0,4,5,7,16.66666667,,,,9,9
8/27/2020 18:26,7,2,3,1,3,3,3,5,2,2,1,4,6,9,16.66666667,,,,9,9
8/27/2020 18:27,4,3,3,2,2,8,1,5,3,1,1,4,1,9,16.66666667,,,,7,7
8/27/2020 18:28,0,8,2,2,3,5,6,7,1,2,2,4,11,13,16.66666667,,,,8,8
8/27/2020 18:29,2,5,2,2,2,5,5,4,2,1,1,4,11,4,16.66666667,,,,7,7
8/27/2020 18:30,10,6,0,0,0,8,3,5,0,0,0,5,3,10,16.66666667,,,,16,16
8/28/2020 16:00,8,7,3,1,2,7,4,5,2,1,1,6,15,16,8.333333333,,,,15,15
8/28/2020 16:01,0,4,3,1,3,4,4,4,2,0,2,3,24,19,8.333333333,,,,4,4
8/28/2020 16:02,0,1,4,5,5,10,7,4,5,4,5,10,7,22,7.5,,,,1,1
8/28/2020 16:03,5,6,0,0,0,3,4,4,0,0,0,3,11,10,7.5,,,,11,11
8/28/2020 16:04,0,1,0,0,0,2,7,4,0,0,0,1,16,10,7.5,,,,1,1
8/28/2020 16:05,3,8,2,3,6,5,1,2,3,3,4,5,1,1,7.5,,,,11,11
8/28/2020 16:06,0,2,0,0,0,4,6,5,0,0,0,4,15,7,7.5,,,,2,2
8/28/2020 16:07,5,1,2,1,2,9,4,2,1,1,1,7,7,4,7.5,,,,6,6
8/28/2020 16:08,3,3,0,0,0,2,2,4,0,0,0,2,6,9,7.5,,,,6,6
8/28/2020 16:09,0,6,3,2,3,3,3,4,2,1,2,2,13,9,7.5,,,,6,6
8/28/2020 16:10,4,2,2,1,2,4,2,2,1,2,1,4,9,3,7.5,,,,6,6
8/28/2020 16:11,1,4,0,0,0,6,4,3,0,0,0,4,7,9,7.5,,,,5,5
8/28/2020 16:12,2,4,5,0,4,2,2,3,5,0,3,1,4,6,7.5,,,,6,6
8/28/2020 16:13,0,0,0,0,1,4,5,4,0,0,1,3,13,7,7.5,,,,0,0
8/28/2020 16:14,3,2,1,1,1,5,5,3,1,1,0,4,14,5,7.5,,,,5,5
8/28/2020 16:15,0,6,0,0,0,0,0,1,0,0,0,0,0,4,7.5,,,,6,6
8/28/2020 16:16,5,2,3,0,3,2,0,1,3,0,2,1,0,1,7.5,,,,7,7
8/28/2020 16:17,0,3,0,0,0,6,4,5,0,0,0,6,10,10,7.5,,,,3,3
8/28/2020 16:18,2,0,1,4,4,6,3,5,1,4,2,4,7,24,7.5,,,,2,2
8/28/2020 16:19,0,2,0,0,0,3,3,3,0,0,0,2,7,4,7.5,,,,2,2
8/28/2020 16:20,4,3,2,0,2,0,1,1,1,0,1,0,2,1,7.5,,,,7,7
8/28/2020 16:21,0,5,0,0,0,2,1,0,0,0,0,1,0,0,7.5,,,,5,5
8/28/2020 16:22,2,7,2,2,2,5,3,3,2,2,2,3,6,7,7.5,,,,9,9
8/28/2020 16:23,2,3,0,0,0,5,4,3,0,0,0,3,8,8,7.5,,,,5,5
